,CHUNK_CANDIDATE_ID,CHUNK_FINISH,CHUNK_ID,CHUNK_LEN,CHUNK_START
81299,648,37,17914,13,24
81300,648,37,17914,13,24
81301,648,37,17914,13,24
81302,648,37,17914,13,24
81303,648,37,17914,13,24
81304,740,38,17915,1,37
81305,29,30,17916,30,0
81306,29,30,17916,30,0
81307,29,30,17916,30,0
81308,29,30,17916,30,0
81309,29,30,17916,30,0
81310,29,30,17916,30,0
81311,29,30,17916,30,0
81312,29,30,17916,30,0
81313,29,30,17916,30,0
81314,29,30,17916,30,0
81315,29,30,17916,30,0
81316,29,30,17916,30,0
81317,29,30,17916,30,0
81318,29,30,17916,30,0
81319,29,30,17916,30,0
81320,29,30,17916,30,0
81321,29,30,17916,30,0
81322,29,30,17916,30,0
81323,29,30,17916,30,0
81324,29,30,17916,30,0
81325,29,30,17916,30,0
81326,29,30,17916,30,0
81327,29,30,17916,30,0
81328,29,30,17916,30,0
81329,29,30,17916,30,0
81330,29,30,17916,30,0
81331,29,30,17916,30,0
81332,29,30,17916,30,0
81333,29,30,17916,30,0
81334,29,30,17916,30,0
81335,705,31,17917,1,30
81336,713,32,17918,1,31
81337,724,37,17919,5,32
81338,724,37,17919,5,32
81339,724,37,17919,5,32
81340,724,37,17919,5,32
81341,724,37,17919,5,32
81342,740,38,17920,1,37
81343,0,1,17921,1,0
81344,37,16,17922,15,1
81345,37,16,17922,15,1
81346,37,16,17922,15,1
81347,37,16,17922,15,1
81348,37,16,17922,15,1
81349,37,16,17922,15,1
81350,37,16,17922,15,1
81351,37,16,17922,15,1
81352,37,16,17922,15,1
81353,37,16,17922,15,1
81354,37,16,17922,15,1
81355,37,16,17922,15,1
81356,37,16,17922,15,1
81357,37,16,17922,15,1
81358,37,16,17922,15,1
81359,248,17,17923,1,16
81360,255,18,17924,1,17
81361,264,22,17925,4,18
81362,264,22,17925,4,18
81363,264,22,17925,4,18
81364,264,22,17925,4,18
81365,275,23,17926,1,22
81366,0,1,17927,1,0
81367,30,2,17928,1,1
81368,61,5,17929,3,2
81369,61,5,17929,3,2
81370,61,5,17929,3,2
81371,164,30,17930,25,5
81372,164,30,17930,25,5
81373,164,30,17930,25,5
81374,164,30,17930,25,5
81375,164,30,17930,25,5
81376,164,30,17930,25,5
81377,164,30,17930,25,5
81378,164,30,17930,25,5
81379,164,30,17930,25,5
81380,164,30,17930,25,5
81381,164,30,17930,25,5
81382,164,30,17930,25,5
81383,164,30,17930,25,5
81384,164,30,17930,25,5
81385,164,30,17930,25,5
81386,164,30,17930,25,5
81387,164,30,17930,25,5
81388,164,30,17930,25,5
81389,164,30,17930,25,5
81390,164,30,17930,25,5
81391,164,30,17930,25,5
81392,164,30,17930,25,5
81393,164,30,17930,25,5
81394,164,30,17930,25,5
81395,164,30,17930,25,5
81396,4,5,17931,5,0
81397,4,5,17931,5,0
81398,4,5,17931,5,0
81399,4,5,17931,5,0
81400,4,5,17931,5,0
81401,140,6,17932,1,5
81402,165,7,17933,1,6
81403,189,8,17934,1,7
81404,232,29,17935,21,8
81405,232,29,17935,21,8
81406,232,29,17935,21,8
81407,232,29,17935,21,8
81408,232,29,17935,21,8
81409,232,29,17935,21,8
81410,232,29,17935,21,8
81411,232,29,17935,21,8
81412,232,29,17935,21,8
81413,232,29,17935,21,8
81414,232,29,17935,21,8
81415,232,29,17935,21,8
81416,232,29,17935,21,8
81417,232,29,17935,21,8
81418,232,29,17935,21,8
81419,232,29,17935,21,8
81420,232,29,17935,21,8
81421,232,29,17935,21,8
81422,232,29,17935,21,8
81423,232,29,17935,21,8
81424,232,29,17935,21,8
81425,464,30,17936,1,29
81426,15,16,17937,16,0
81427,15,16,17937,16,0
81428,15,16,17937,16,0
81429,15,16,17937,16,0
81430,15,16,17937,16,0
81431,15,16,17937,16,0
81432,15,16,17937,16,0
81433,15,16,17937,16,0
81434,15,16,17937,16,0
81435,15,16,17937,16,0
81436,15,16,17937,16,0
81437,15,16,17937,16,0
81438,15,16,17937,16,0
81439,15,16,17937,16,0
81440,15,16,17937,16,0
81441,15,16,17937,16,0
81442,489,18,17938,2,16
81443,489,18,17938,2,16
81444,533,21,17939,3,18
81445,533,21,17939,3,18
81446,533,21,17939,3,18
81447,588,22,17940,1,21
81448,608,26,17941,4,22
81449,608,26,17941,4,22
81450,608,26,17941,4,22
81451,608,26,17941,4,22
81452,663,27,17942,1,26
81453,677,30,17943,3,27
81454,677,30,17943,3,27
81455,677,30,17943,3,27
81456,711,37,17944,7,30
81457,711,37,17944,7,30
81458,711,37,17944,7,30
81459,711,37,17944,7,30
81460,711,37,17944,7,30
81461,711,37,17944,7,30
81462,711,37,17944,7,30
81463,740,38,17945,1,37
81464,0,1,17946,1,0
81465,8,2,17947,1,1
81466,16,4,17948,2,2
81467,16,4,17948,2,2
81468,28,7,17949,3,4
81469,28,7,17949,3,4
81470,28,7,17949,3,4
81471,35,8,17950,1,7
81472,0,1,17951,1,0
81473,14,2,17952,1,1
81474,28,4,17953,2,2
81475,28,4,17953,2,2
81476,52,7,17954,3,4
81477,52,7,17954,3,4
81478,52,7,17954,3,4
81479,83,14,17955,7,7
81480,83,14,17955,7,7
81481,83,14,17955,7,7
81482,83,14,17955,7,7
81483,83,14,17955,7,7
81484,83,14,17955,7,7
81485,83,14,17955,7,7
81486,0,1,17956,1,0
81487,20,8,17957,7,1
81488,20,8,17957,7,1
81489,20,8,17957,7,1
81490,20,8,17957,7,1
81491,20,8,17957,7,1
81492,20,8,17957,7,1
81493,20,8,17957,7,1
81494,84,9,17958,1,8
81495,90,10,17959,1,9
81496,98,14,17960,4,10
81497,98,14,17960,4,10
81498,98,14,17960,4,10
81499,98,14,17960,4,10
81500,9,10,17961,10,0
81501,9,10,17961,10,0
81502,9,10,17961,10,0
81503,9,10,17961,10,0
81504,9,10,17961,10,0
81505,9,10,17961,10,0
81506,9,10,17961,10,0
81507,9,10,17961,10,0
81508,9,10,17961,10,0
81509,9,10,17961,10,0
81510,96,12,17962,2,10
81511,96,12,17962,2,10
81512,102,13,17963,1,12
81513,104,14,17964,1,13
81514,5,6,17965,6,0
81515,5,6,17965,6,0
81516,5,6,17965,6,0
81517,5,6,17965,6,0
81518,5,6,17965,6,0
81519,5,6,17965,6,0
81520,75,7,17966,1,6
81521,84,8,17967,1,7
81522,93,10,17968,2,8
81523,93,10,17968,2,8
81524,108,14,17969,4,10
81525,108,14,17969,4,10
81526,108,14,17969,4,10
81527,108,14,17969,4,10
81528,119,15,17970,1,14
81529,4,5,17971,5,0
81530,4,5,17971,5,0
81531,4,5,17971,5,0
81532,4,5,17971,5,0
81533,4,5,17971,5,0
81534,55,6,17972,1,5
81535,63,7,17973,1,6
81536,74,12,17974,5,7
81537,74,12,17974,5,7
81538,74,12,17974,5,7
81539,74,12,17974,5,7
81540,74,12,17974,5,7
81541,90,13,17975,1,12
81542,0,1,17976,1,0
81543,14,2,17977,1,1
81544,27,3,17978,1,2
81545,48,13,17979,10,3
81546,48,13,17979,10,3
81547,48,13,17979,10,3
81548,48,13,17979,10,3
81549,48,13,17979,10,3
81550,48,13,17979,10,3
81551,48,13,17979,10,3
81552,48,13,17979,10,3
81553,48,13,17979,10,3
81554,48,13,17979,10,3
81555,104,14,17980,1,13
81556,4,5,17981,5,0
81557,4,5,17981,5,0
81558,4,5,17981,5,0
81559,4,5,17981,5,0
81560,4,5,17981,5,0
81561,60,6,17982,1,5
81562,69,7,17983,1,6
81563,78,9,17984,2,7
81564,78,9,17984,2,7
81565,93,13,17985,4,9
81566,93,13,17985,4,9
81567,93,13,17985,4,9
81568,93,13,17985,4,9
81569,104,14,17986,1,13
81570,0,1,17987,1,0
81571,15,2,17988,1,1
81572,30,4,17989,2,2
81573,30,4,17989,2,2
81574,63,14,17990,10,4
81575,63,14,17990,10,4
81576,63,14,17990,10,4
81577,63,14,17990,10,4
81578,63,14,17990,10,4
81579,63,14,17990,10,4
81580,63,14,17990,10,4
81581,63,14,17990,10,4
81582,63,14,17990,10,4
81583,63,14,17990,10,4
81584,119,15,17991,1,14
81585,6,7,17992,7,0
81586,6,7,17992,7,0
81587,6,7,17992,7,0
81588,6,7,17992,7,0
81589,6,7,17992,7,0
81590,6,7,17992,7,0
81591,6,7,17992,7,0
81592,84,8,17993,1,7
81593,92,9,17994,1,8
81594,103,14,17995,5,9
81595,103,14,17995,5,9
81596,103,14,17995,5,9
81597,103,14,17995,5,9
81598,103,14,17995,5,9
81599,119,15,17996,1,14
81600,0,1,17997,1,0
81601,21,2,17998,1,1
81602,58,20,17999,18,2
81603,58,20,17999,18,2
81604,58,20,17999,18,2
81605,58,20,17999,18,2
81606,58,20,17999,18,2
81607,58,20,17999,18,2
81608,58,20,17999,18,2
81609,58,20,17999,18,2
81610,58,20,17999,18,2
81611,58,20,17999,18,2
81612,58,20,17999,18,2
81613,58,20,17999,18,2
81614,58,20,17999,18,2
81615,58,20,17999,18,2
81616,58,20,17999,18,2
81617,58,20,17999,18,2
81618,58,20,17999,18,2
81619,58,20,17999,18,2
81620,230,21,18000,1,20
81621,2,3,18001,3,0
81622,2,3,18001,3,0
81623,2,3,18001,3,0
81624,62,6,18002,3,3
81625,62,6,18002,3,3
81626,62,6,18002,3,3
81627,111,7,18003,1,6
81628,138,20,18004,13,7
81629,138,20,18004,13,7
81630,138,20,18004,13,7
81631,138,20,18004,13,7
81632,138,20,18004,13,7
81633,138,20,18004,13,7
81634,138,20,18004,13,7
81635,138,20,18004,13,7
81636,138,20,18004,13,7
81637,138,20,18004,13,7
81638,138,20,18004,13,7
81639,138,20,18004,13,7
81640,138,20,18004,13,7
81641,230,21,18005,1,20
81642,10,11,18006,11,0
81643,10,11,18006,11,0
81644,10,11,18006,11,0
81645,10,11,18006,11,0
81646,10,11,18006,11,0
81647,10,11,18006,11,0
81648,10,11,18006,11,0
81649,10,11,18006,11,0
81650,10,11,18006,11,0
81651,10,11,18006,11,0
81652,10,11,18006,11,0
81653,176,12,18007,1,11
81654,186,13,18008,1,12
81655,195,14,18009,1,13
81656,209,21,18010,7,14
81657,209,21,18010,7,14
81658,209,21,18010,7,14
81659,209,21,18010,7,14
81660,209,21,18010,7,14
81661,209,21,18010,7,14
81662,209,21,18010,7,14
81663,16,17,18011,17,0
81664,16,17,18011,17,0
81665,16,17,18011,17,0
81666,16,17,18011,17,0
81667,16,17,18011,17,0
81668,16,17,18011,17,0
81669,16,17,18011,17,0
81670,16,17,18011,17,0
81671,16,17,18011,17,0
81672,16,17,18011,17,0
81673,16,17,18011,17,0
81674,16,17,18011,17,0
81675,16,17,18011,17,0
81676,16,17,18011,17,0
81677,16,17,18011,17,0
81678,16,17,18011,17,0
81679,16,17,18011,17,0
81680,221,18,18012,1,17
81681,225,19,18013,1,18
81682,228,20,18014,1,19
81683,230,21,18015,1,20
81684,0,1,18016,1,0
81685,9,2,18017,1,1
81686,17,3,18018,1,2
81687,25,5,18019,2,3
81688,25,5,18019,2,3
81689,38,9,18020,4,5
81690,38,9,18020,4,5
81691,38,9,18020,4,5
81692,38,9,18020,4,5
81693,0,1,18021,1,0
81694,17,2,18022,1,1
81695,33,3,18023,1,2
81696,61,17,18024,14,3
81697,61,17,18024,14,3
81698,61,17,18024,14,3
81699,61,17,18024,14,3
81700,61,17,18024,14,3
81701,61,17,18024,14,3
81702,61,17,18024,14,3
81703,61,17,18024,14,3
81704,61,17,18024,14,3
81705,61,17,18024,14,3
81706,61,17,18024,14,3
81707,61,17,18024,14,3
81708,61,17,18024,14,3
81709,61,17,18024,14,3
81710,11,12,18025,12,0
81711,11,12,18025,12,0
81712,11,12,18025,12,0
81713,11,12,18025,12,0
81714,11,12,18025,12,0
81715,11,12,18025,12,0
81716,11,12,18025,12,0
81717,11,12,18025,12,0
81718,11,12,18025,12,0
81719,11,12,18025,12,0
81720,11,12,18025,12,0
81721,11,12,18025,12,0
81722,138,13,18026,1,12
81723,144,15,18027,2,13
81724,144,15,18027,2,13
81725,150,16,18028,1,15
81726,152,17,18029,1,16
81727,2,3,18030,3,0
81728,2,3,18030,3,0
81729,2,3,18030,3,0
81730,60,4,18031,1,3
81731,78,5,18032,1,4
81732,95,6,18033,1,5
81733,122,18,18034,12,6
81734,122,18,18034,12,6
81735,122,18,18034,12,6
81736,122,18,18034,12,6
81737,122,18,18034,12,6
81738,122,18,18034,12,6
81739,122,18,18034,12,6
81740,122,18,18034,12,6
81741,122,18,18034,12,6
81742,122,18,18034,12,6
81743,122,18,18034,12,6
81744,122,18,18034,12,6
81745,225,19,18035,1,18
81746,228,20,18036,1,19
81747,230,21,18037,1,20
81748,9,10,18038,10,0
81749,9,10,18038,10,0
81750,9,10,18038,10,0
81751,9,10,18038,10,0
81752,9,10,18038,10,0
81753,9,10,18038,10,0
81754,9,10,18038,10,0
81755,9,10,18038,10,0
81756,9,10,18038,10,0
81757,9,10,18038,10,0
81758,165,11,18039,1,10
81759,176,12,18040,1,11
81760,186,13,18041,1,12
81761,202,21,18042,8,13
81762,202,21,18042,8,13
81763,202,21,18042,8,13
81764,202,21,18042,8,13
81765,202,21,18042,8,13
81766,202,21,18042,8,13
81767,202,21,18042,8,13
81768,202,21,18042,8,13
81769,13,14,18043,14,0
81770,13,14,18043,14,0
81771,13,14,18043,14,0
81772,13,14,18043,14,0
81773,13,14,18043,14,0
81774,13,14,18043,14,0
81775,13,14,18043,14,0
81776,13,14,18043,14,0
81777,13,14,18043,14,0
81778,13,14,18043,14,0
81779,13,14,18043,14,0
81780,13,14,18043,14,0
81781,13,14,18043,14,0
81782,13,14,18043,14,0
81783,203,15,18044,1,14
81784,210,16,18045,1,15
81785,217,18,18046,2,16
81786,217,18,18046,2,16
81787,227,21,18047,3,18
81788,227,21,18047,3,18
81789,227,21,18047,3,18
81790,10,11,18048,11,0
81791,10,11,18048,11,0
81792,10,11,18048,11,0
81793,10,11,18048,11,0
81794,10,11,18048,11,0
81795,10,11,18048,11,0
81796,10,11,18048,11,0
81797,10,11,18048,11,0
81798,10,11,18048,11,0
81799,10,11,18048,11,0
81800,10,11,18048,11,0
81801,121,12,18049,1,11
81802,126,13,18050,1,12
81803,131,15,18051,2,13
81804,131,15,18051,2,13
81805,135,16,18052,1,15
81806,0,1,18053,1,0
81807,18,2,18054,1,1
81808,35,3,18055,1,2
81809,53,6,18056,3,3
81810,53,6,18056,3,3
81811,53,6,18056,3,3
81812,104,18,18057,12,6
81813,104,18,18057,12,6
81814,104,18,18057,12,6
81815,104,18,18057,12,6
81816,104,18,18057,12,6
81817,104,18,18057,12,6
81818,104,18,18057,12,6
81819,104,18,18057,12,6
81820,104,18,18057,12,6
81821,104,18,18057,12,6
81822,104,18,18057,12,6
81823,104,18,18057,12,6
81824,5,6,18058,6,0
81825,5,6,18058,6,0
81826,5,6,18058,6,0
81827,5,6,18058,6,0
81828,5,6,18058,6,0
81829,5,6,18058,6,0
81830,93,7,18059,1,6
81831,105,8,18060,1,7
81832,116,9,18061,1,8
81833,126,10,18062,1,9
81834,142,18,18063,8,10
81835,142,18,18063,8,10
81836,142,18,18063,8,10
81837,142,18,18063,8,10
81838,142,18,18063,8,10
81839,142,18,18063,8,10
81840,142,18,18063,8,10
81841,142,18,18063,8,10
81842,3,4,18064,4,0
81843,3,4,18064,4,0
81844,3,4,18064,4,0
81845,3,4,18064,4,0
81846,83,6,18065,2,4
81847,83,6,18065,2,4
81848,117,7,18066,1,6
81849,133,8,18067,1,7
81850,150,11,18068,3,8
81851,150,11,18068,3,8
81852,150,11,18068,3,8
81853,196,21,18069,10,11
81854,196,21,18069,10,11
81855,196,21,18069,10,11
81856,196,21,18069,10,11
81857,196,21,18069,10,11
81858,196,21,18069,10,11
81859,196,21,18069,10,11
81860,196,21,18069,10,11
81861,196,21,18069,10,11
81862,196,21,18069,10,11
81863,252,22,18070,1,21
81864,3,4,18071,4,0
81865,3,4,18071,4,0
81866,3,4,18071,4,0
81867,3,4,18071,4,0
81868,86,5,18072,1,4
81869,115,16,18073,11,5
81870,115,16,18073,11,5
81871,115,16,18073,11,5
81872,115,16,18073,11,5
81873,115,16,18073,11,5
81874,115,16,18073,11,5
81875,115,16,18073,11,5
81876,115,16,18073,11,5
81877,115,16,18073,11,5
81878,115,16,18073,11,5
81879,115,16,18073,11,5
81880,248,17,18074,1,16
81881,255,18,18075,1,17
81882,264,22,18076,4,18
81883,264,22,18076,4,18
81884,264,22,18076,4,18
81885,264,22,18076,4,18
81886,275,23,18077,1,22
81887,0,1,18078,1,0
81888,9,2,18079,1,1
81889,18,4,18080,2,2
81890,18,4,18080,2,2
81891,30,5,18081,1,4
81892,37,8,18082,3,5
81893,37,8,18082,3,5
81894,37,8,18082,3,5
81895,44,9,18083,1,8
81896,0,1,18084,1,0
81897,11,2,18085,1,1
81898,21,3,18086,1,2
81899,30,4,18087,1,3
81900,38,5,18088,1,4
81901,49,10,18089,5,5
81902,49,10,18089,5,5
81903,49,10,18089,5,5
81904,49,10,18089,5,5
81905,49,10,18089,5,5
81906,65,11,18090,1,10
81907,2,3,18091,3,0
81908,2,3,18091,3,0
81909,2,3,18091,3,0
81910,39,4,18092,1,3
81911,50,5,18093,1,4
81912,60,6,18094,1,5
81913,69,7,18095,1,6
81914,82,13,18096,6,7
81915,82,13,18096,6,7
81916,82,13,18096,6,7
81917,82,13,18096,6,7
81918,82,13,18096,6,7
81919,82,13,18096,6,7
81920,104,14,18097,1,13
81921,2,3,18098,3,0
81922,2,3,18098,3,0
81923,2,3,18098,3,0
81924,45,4,18099,1,3
81925,58,5,18100,1,4
81926,70,6,18101,1,5
81927,83,9,18102,3,6
81928,83,9,18102,3,6
81929,83,9,18102,3,6
81930,114,16,18103,7,9
81931,114,16,18103,7,9
81932,114,16,18103,7,9
81933,114,16,18103,7,9
81934,114,16,18103,7,9
81935,114,16,18103,7,9
81936,114,16,18103,7,9
81937,8,9,18104,9,0
81938,8,9,18104,9,0
81939,8,9,18104,9,0
81940,8,9,18104,9,0
81941,8,9,18104,9,0
81942,8,9,18104,9,0
81943,8,9,18104,9,0
81944,8,9,18104,9,0
81945,8,9,18104,9,0
81946,108,10,18105,1,9
81947,115,11,18106,1,10
81948,124,15,18107,4,11
81949,124,15,18107,4,11
81950,124,15,18107,4,11
81951,124,15,18107,4,11
81952,135,16,18108,1,15
81953,0,1,18109,1,0
81954,15,2,18110,1,1
81955,29,3,18111,1,2
81956,43,5,18112,2,3
81957,43,5,18112,2,3
81958,74,15,18113,10,5
81959,74,15,18113,10,5
81960,74,15,18113,10,5
81961,74,15,18113,10,5
81962,74,15,18113,10,5
81963,74,15,18113,10,5
81964,74,15,18113,10,5
81965,74,15,18113,10,5
81966,74,15,18113,10,5
81967,74,15,18113,10,5
81968,1,2,18114,2,0
81969,1,2,18114,2,0
81970,19,3,18115,1,2
81971,27,4,18116,1,3
81972,38,9,18117,5,4
81973,38,9,18117,5,4
81974,38,9,18117,5,4
81975,38,9,18117,5,4
81976,38,9,18117,5,4
81977,54,10,18118,1,9
81978,0,1,18119,1,0
81979,12,2,18120,1,1
81980,24,4,18121,2,2
81981,24,4,18121,2,2
81982,49,12,18122,8,4
81983,49,12,18122,8,4
81984,49,12,18122,8,4
81985,49,12,18122,8,4
81986,49,12,18122,8,4
81987,49,12,18122,8,4
81988,49,12,18122,8,4
81989,49,12,18122,8,4
81990,5,6,18123,6,0
81991,5,6,18123,6,0
81992,5,6,18123,6,0
81993,5,6,18123,6,0
81994,5,6,18123,6,0
81995,5,6,18123,6,0
81996,57,7,18124,1,6
81997,63,8,18125,1,7
81998,70,11,18126,3,8
81999,70,11,18126,3,8
82000,70,11,18126,3,8
82001,77,12,18127,1,11
82002,1,2,18128,2,0
82003,1,2,18128,2,0
82004,35,3,18129,1,2
82005,53,6,18130,3,3
82006,53,6,18130,3,3
82007,53,6,18130,3,3
82008,93,7,18131,1,6
82009,114,17,18132,10,7
82010,114,17,18132,10,7
82011,114,17,18132,10,7
82012,114,17,18132,10,7
82013,114,17,18132,10,7
82014,114,17,18132,10,7
82015,114,17,18132,10,7
82016,114,17,18132,10,7
82017,114,17,18132,10,7
82018,114,17,18132,10,7
82019,170,18,18133,1,17
82020,12,13,18134,13,0
82021,12,13,18134,13,0
82022,12,13,18134,13,0
82023,12,13,18134,13,0
82024,12,13,18134,13,0
82025,12,13,18134,13,0
82026,12,13,18134,13,0
82027,12,13,18134,13,0
82028,12,13,18134,13,0
82029,12,13,18134,13,0
82030,12,13,18134,13,0
82031,12,13,18134,13,0
82032,12,13,18134,13,0
82033,156,14,18135,1,13
82034,163,17,18136,3,14
82035,163,17,18136,3,14
82036,163,17,18136,3,14
82037,170,18,18137,1,17
82038,1,2,18138,2,0
82039,1,2,18138,2,0
82040,31,3,18139,1,2
82041,45,4,18140,1,3
82042,68,15,18141,11,4
82043,68,15,18141,11,4
82044,68,15,18141,11,4
82045,68,15,18141,11,4
82046,68,15,18141,11,4
82047,68,15,18141,11,4
82048,68,15,18141,11,4
82049,68,15,18141,11,4
82050,68,15,18141,11,4
82051,68,15,18141,11,4
82052,68,15,18141,11,4
82053,135,16,18142,1,15
82054,7,8,18143,8,0
82055,7,8,18143,8,0
82056,7,8,18143,8,0
82057,7,8,18143,8,0
82058,7,8,18143,8,0
82059,7,8,18143,8,0
82060,7,8,18143,8,0
82061,7,8,18143,8,0
82062,100,9,18144,1,8
82063,108,10,18145,1,9
82064,115,11,18146,1,10
82065,124,15,18147,4,11
82066,124,15,18147,4,11
82067,124,15,18147,4,11
82068,124,15,18147,4,11
82069,135,16,18148,1,15
82070,3,4,18149,4,0
82071,3,4,18149,4,0
82072,3,4,18149,4,0
82073,3,4,18149,4,0
82074,90,5,18150,1,4
82075,110,6,18151,1,5
82076,133,11,18152,5,6
82077,133,11,18152,5,6
82078,133,11,18152,5,6
82079,133,11,18152,5,6
82080,133,11,18152,5,6
82081,220,23,18153,12,11
82082,220,23,18153,12,11
82083,220,23,18153,12,11
82084,220,23,18153,12,11
82085,220,23,18153,12,11
82086,220,23,18153,12,11
82087,220,23,18153,12,11
82088,220,23,18153,12,11
82089,220,23,18153,12,11
82090,220,23,18153,12,11
82091,220,23,18153,12,11
82092,220,23,18153,12,11
82093,299,24,18154,1,23
82094,7,8,18155,8,0
82095,7,8,18155,8,0
82096,7,8,18155,8,0
82097,7,8,18155,8,0
82098,7,8,18155,8,0
82099,7,8,18155,8,0
82100,7,8,18155,8,0
82101,7,8,18155,8,0
82102,164,9,18156,1,8
82103,180,10,18157,1,9
82104,195,11,18158,1,10
82105,221,24,18159,13,11
82106,221,24,18159,13,11
82107,221,24,18159,13,11
82108,221,24,18159,13,11
82109,221,24,18159,13,11
82110,221,24,18159,13,11
82111,221,24,18159,13,11
82112,221,24,18159,13,11
82113,221,24,18159,13,11
82114,221,24,18159,13,11
82115,221,24,18159,13,11
82116,221,24,18159,13,11
82117,221,24,18159,13,11
82118,11,12,18160,12,0
82119,11,12,18160,12,0
82120,11,12,18160,12,0
82121,11,12,18160,12,0
82122,11,12,18160,12,0
82123,11,12,18160,12,0
82124,11,12,18160,12,0
82125,11,12,18160,12,0
82126,11,12,18160,12,0
82127,11,12,18160,12,0
82128,11,12,18160,12,0
82129,11,12,18160,12,0
82130,222,13,18161,1,12
82131,243,23,18162,10,13
82132,243,23,18162,10,13
82133,243,23,18162,10,13
82134,243,23,18162,10,13
82135,243,23,18162,10,13
82136,243,23,18162,10,13
82137,243,23,18162,10,13
82138,243,23,18162,10,13
82139,243,23,18162,10,13
82140,243,23,18162,10,13
82141,299,24,18163,1,23
82142,15,16,18164,16,0
82143,15,16,18164,16,0
82144,15,16,18164,16,0
82145,15,16,18164,16,0
82146,15,16,18164,16,0
82147,15,16,18164,16,0
82148,15,16,18164,16,0
82149,15,16,18164,16,0
82150,15,16,18164,16,0
82151,15,16,18164,16,0
82152,15,16,18164,16,0
82153,15,16,18164,16,0
82154,15,16,18164,16,0
82155,15,16,18164,16,0
82156,15,16,18164,16,0
82157,15,16,18164,16,0
82158,264,17,18165,1,16
82159,273,19,18166,2,17
82160,273,19,18166,2,17
82161,288,23,18167,4,19
82162,288,23,18167,4,19
82163,288,23,18167,4,19
82164,288,23,18167,4,19
82165,299,24,18168,1,23
82166,1,2,18169,2,0
82167,1,2,18169,2,0
82168,29,5,18170,3,2
82169,29,5,18170,3,2
82170,29,5,18170,3,2
82171,60,6,18171,1,5
82172,75,13,18172,7,6
82173,75,13,18172,7,6
82174,75,13,18172,7,6
82175,75,13,18172,7,6
82176,75,13,18172,7,6
82177,75,13,18172,7,6
82178,75,13,18172,7,6
82179,104,14,18173,1,13
82180,1,2,18174,2,0
82181,1,2,18174,2,0
82182,57,3,18175,1,2
82183,84,4,18176,1,3
82184,110,5,18177,1,4
82185,137,8,18178,3,5
82186,137,8,18178,3,5
82187,137,8,18178,3,5
82188,209,14,18179,6,8
82189,209,14,18179,6,8
82190,209,14,18179,6,8
82191,209,14,18179,6,8
82192,209,14,18179,6,8
82193,209,14,18179,6,8
82194,329,29,18180,15,14
82195,329,29,18180,15,14
82196,329,29,18180,15,14
82197,329,29,18180,15,14
82198,329,29,18180,15,14
82199,329,29,18180,15,14
82200,329,29,18180,15,14
82201,329,29,18180,15,14
82202,329,29,18180,15,14
82203,329,29,18180,15,14
82204,329,29,18180,15,14
82205,329,29,18180,15,14
82206,329,29,18180,15,14
82207,329,29,18180,15,14
82208,329,29,18180,15,14
82209,14,15,18181,15,0
82210,14,15,18181,15,0
82211,14,15,18181,15,0
82212,14,15,18181,15,0
82213,14,15,18181,15,0
82214,14,15,18181,15,0
82215,14,15,18181,15,0
82216,14,15,18181,15,0
82217,14,15,18181,15,0
82218,14,15,18181,15,0
82219,14,15,18181,15,0
82220,14,15,18181,15,0
82221,14,15,18181,15,0
82222,14,15,18181,15,0
82223,14,15,18181,15,0
82224,333,19,18182,4,15
82225,333,19,18182,4,15
82226,333,19,18182,4,15
82227,333,19,18182,4,15
82228,380,20,18183,1,19
82229,391,22,18184,2,20
82230,391,22,18184,2,20
82231,407,23,18185,1,22
82232,418,28,18186,5,23
82233,418,28,18186,5,23
82234,418,28,18186,5,23
82235,418,28,18186,5,23
82236,418,28,18186,5,23
82237,434,29,18187,1,28
82238,11,12,18188,12,0
82239,11,12,18188,12,0
82240,11,12,18188,12,0
82241,11,12,18188,12,0
82242,11,12,18188,12,0
82243,11,12,18188,12,0
82244,11,12,18188,12,0
82245,11,12,18188,12,0
82246,11,12,18188,12,0
82247,11,12,18188,12,0
82248,11,12,18188,12,0
82249,11,12,18188,12,0
82250,462,13,18189,1,12
82251,494,14,18190,1,13
82252,525,15,18191,1,14
82253,555,16,18192,1,15
82254,592,25,18193,9,16
82255,592,25,18193,9,16
82256,592,25,18193,9,16
82257,592,25,18193,9,16
82258,592,25,18193,9,16
82259,592,25,18193,9,16
82260,592,25,18193,9,16
82261,592,25,18193,9,16
82262,592,25,18193,9,16
82263,818,44,18194,19,25
82264,818,44,18194,19,25
82265,818,44,18194,19,25
82266,818,44,18194,19,25
82267,818,44,18194,19,25
82268,818,44,18194,19,25
82269,818,44,18194,19,25
82270,818,44,18194,19,25
82271,818,44,18194,19,25
82272,818,44,18194,19,25
82273,818,44,18194,19,25
82274,818,44,18194,19,25
82275,818,44,18194,19,25
82276,818,44,18194,19,25
82277,818,44,18194,19,25
82278,818,44,18194,19,25
82279,818,44,18194,19,25
82280,818,44,18194,19,25
82281,818,44,18194,19,25
82282,17,18,18195,18,0
82283,17,18,18195,18,0
82284,17,18,18195,18,0
82285,17,18,18195,18,0
82286,17,18,18195,18,0
82287,17,18,18195,18,0
82288,17,18,18195,18,0
82289,17,18,18195,18,0
82290,17,18,18195,18,0
82291,17,18,18195,18,0
82292,17,18,18195,18,0
82293,17,18,18195,18,0
82294,17,18,18195,18,0
