,MARKER
88554,0
88555,0
88556,0
88557,0
88558,1
88559,1
88560,1
88561,1
88562,0
88563,0
88564,0
88565,0
88566,0
88567,0
88568,0
88569,0
88570,1
88571,1
88572,1
88573,1
88574,1
88575,1
88576,1
88577,1
88578,1
88579,1
88580,1
88581,1
88582,1
88583,0
88584,0
88585,1
88586,1
88587,1
88588,1
88589,1
88590,1
88591,1
88592,1
88593,1
88594,1
88595,1
88596,1
88597,1
88598,1
88599,1
88600,1
88601,1
88602,1
88603,1
88604,1
88605,1
88606,1
88607,1
88608,1
88609,1
88610,1
88611,1
88612,1
88613,1
88614,1
88615,1
88616,0
88617,0
88618,0
88619,1
88620,1
88621,1
88622,1
88623,1
88624,0
88625,0
88626,0
88627,0
88628,0
88629,0
88630,0
88631,0
88632,0
88633,0
88634,0
88635,0
88636,0
88637,1
88638,1
88639,1
88640,1
88641,1
88642,1
88643,1
88644,0
88645,0
88646,0
88647,1
88648,1
88649,1
88650,1
88651,1
88652,1
88653,0
88654,0
88655,0
88656,0
88657,0
88658,0
88659,1
88660,1
88661,1
88662,0
88663,0
88664,1
88665,1
88666,1
88667,1
88668,1
88669,1
88670,1
88671,1
88672,1
88673,1
88674,1
88675,1
88676,1
88677,1
88678,1
88679,1
88680,1
88681,1
88682,1
88683,1
88684,1
88685,1
88686,1
88687,1
88688,1
88689,1
88690,1
88691,1
88692,1
88693,1
88694,1
88695,1
88696,1
88697,1
88698,1
88699,1
88700,1
88701,1
88702,1
88703,1
88704,1
88705,0
88706,0
88707,0
88708,0
88709,0
88710,0
88711,0
88712,0
88713,0
88714,0
88715,0
88716,0
88717,0
88718,0
88719,1
88720,1
88721,1
88722,1
88723,1
88724,1
88725,1
88726,1
88727,1
88728,1
88729,1
88730,1
88731,1
88732,1
88733,1
88734,1
88735,1
88736,1
88737,1
88738,1
88739,1
88740,1
88741,1
88742,1
88743,1
88744,1
88745,1
88746,1
88747,1
88748,0
88749,0
88750,0
88751,0
88752,0
88753,0
88754,0
88755,0
88756,0
88757,0
88758,0
88759,0
88760,0
88761,0
88762,0
88763,0
88764,0
88765,0
88766,0
88767,0
88768,0
88769,1
88770,1
88771,1
88772,1
88773,1
88774,1
88775,1
88776,1
88777,1
88778,1
88779,1
88780,1
88781,1
88782,1
88783,1
88784,1
88785,1
88786,1
88787,1
88788,1
88789,1
88790,1
88791,0
88792,0
88793,0
88794,0
88795,0
88796,0
88797,0
88798,0
88799,0
88800,0
88801,0
88802,0
88803,0
88804,0
88805,0
88806,0
88807,0
88808,0
88809,0
88810,0
88811,0
88812,0
88813,0
88814,0
88815,0
88816,0
88817,0
88818,0
88819,0
88820,0
88821,0
88822,0
88823,0
88824,0
88825,1
88826,1
88827,1
88828,1
88829,1
88830,1
88831,1
88832,1
88833,1
88834,0
88835,0
88836,0
88837,0
88838,0
88839,0
88840,0
88841,0
88842,0
88843,0
88844,0
88845,0
88846,0
88847,1
88848,1
88849,1
88850,1
88851,1
88852,1
88853,1
88854,1
88855,1
88856,1
88857,1
88858,1
88859,1
88860,1
88861,1
88862,1
88863,1
88864,0
88865,0
88866,0
88867,0
88868,0
88869,0
88870,0
88871,0
88872,0
88873,0
88874,0
88875,0
88876,0
88877,0
88878,0
88879,0
88880,0
88881,0
88882,0
88883,0
88884,0
88885,0
88886,0
88887,1
88888,1
88889,1
88890,1
88891,1
88892,1
88893,1
88894,0
88895,1
88896,1
88897,1
88898,1
88899,0
88900,0
88901,1
88902,1
88903,1
88904,1
88905,1
88906,1
88907,1
88908,1
88909,1
88910,1
88911,0
88912,0
88913,0
88914,0
88915,0
88916,0
88917,0
88918,0
88919,0
88920,0
88921,0
88922,0
88923,0
88924,0
88925,1
88926,1
88927,1
88928,1
88929,1
88930,0
88931,0
88932,0
88933,0
88934,1
88935,1
88936,1
88937,1
88938,1
88939,1
88940,1
88941,1
88942,1
88943,1
88944,1
88945,1
88946,1
88947,1
88948,0
88949,0
88950,0
88951,0
88952,0
88953,0
88954,0
88955,0
88956,1
88957,1
88958,1
88959,1
88960,1
88961,1
88962,1
88963,1
88964,1
88965,1
88966,0
88967,0
88968,0
88969,0
88970,0
88971,0
88972,1
88973,1
88974,1
88975,1
88976,1
88977,1
88978,1
88979,1
88980,1
88981,1
88982,1
88983,1
88984,1
88985,1
88986,1
88987,1
88988,1
88989,1
88990,1
88991,1
88992,1
88993,0
88994,0
88995,0
88996,0
88997,0
88998,0
88999,0
89000,1
89001,1
89002,1
89003,1
89004,1
89005,1
89006,1
89007,1
89008,1
89009,1
89010,0
89011,0
89012,0
89013,0
89014,0
89015,0
89016,0
89017,0
89018,0
89019,0
89020,0
89021,1
89022,1
89023,1
89024,1
89025,1
89026,1
89027,1
89028,1
89029,1
89030,1
89031,1
89032,0
89033,0
89034,0
89035,1
89036,1
89037,1
89038,1
89039,1
89040,1
89041,1
89042,1
89043,1
89044,1
89045,1
89046,1
89047,1
89048,0
89049,0
89050,0
89051,0
89052,1
89053,1
89054,1
89055,1
89056,1
89057,1
89058,1
89059,1
89060,1
89061,1
89062,1
89063,1
89064,1
89065,1
89066,1
89067,1
89068,1
89069,1
89070,1
89071,1
89072,1
89073,1
89074,1
89075,1
89076,0
89077,0
89078,0
89079,0
89080,0
89081,0
89082,0
89083,0
89084,0
89085,0
89086,0
89087,1
89088,1
89089,1
89090,1
89091,1
89092,1
89093,1
89094,1
89095,1
89096,1
89097,1
89098,1
89099,1
89100,1
89101,1
89102,1
89103,1
89104,0
89105,0
89106,0
89107,0
89108,0
89109,0
89110,0
89111,0
89112,0
89113,0
89114,0
89115,0
89116,0
89117,1
89118,1
89119,1
89120,1
89121,1
89122,1
89123,1
89124,1
89125,1
89126,1
89127,1
89128,1
89129,1
89130,1
89131,1
89132,0
89133,1
89134,1
89135,1
89136,1
89137,1
89138,1
89139,1
89140,1
89141,1
89142,1
89143,1
89144,1
89145,1
89146,1
89147,1
89148,1
89149,1
89150,1
89151,1
89152,1
89153,1
89154,1
89155,1
89156,1
89157,1
89158,1
89159,1
89160,1
89161,1
89162,0
89163,0
89164,0
89165,0
89166,0
89167,0
89168,0
89169,1
89170,1
89171,1
89172,1
89173,1
89174,1
89175,1
89176,1
89177,1
89178,1
89179,1
89180,1
89181,1
89182,1
89183,1
89184,1
89185,1
89186,1
89187,1
89188,1
89189,1
89190,1
89191,1
89192,0
89193,0
89194,0
89195,0
89196,0
89197,0
89198,0
89199,0
89200,0
89201,0
89202,0
89203,0
89204,1
89205,1
89206,1
89207,1
89208,1
89209,1
89210,1
89211,1
89212,1
89213,1
89214,1
89215,1
89216,1
89217,1
89218,1
89219,1
89220,1
89221,1
89222,0
89223,0
89224,0
89225,1
89226,1
89227,1
89228,1
89229,1
89230,1
89231,1
89232,1
89233,1
89234,1
89235,1
89236,1
89237,1
89238,1
89239,1
89240,1
89241,1
89242,1
89243,1
89244,1
89245,0
89246,0
89247,0
89248,0
89249,0
89250,0
89251,1
89252,1
89253,1
89254,1
89255,1
89256,1
89257,1
89258,1
89259,1
89260,1
89261,1
89262,1
89263,1
89264,1
89265,1
89266,1
89267,1
89268,0
89269,0
89270,0
89271,0
89272,0
89273,0
89274,0
89275,0
89276,0
89277,0
89278,0
89279,1
89280,1
89281,1
89282,1
89283,1
89284,1
89285,1
89286,1
89287,1
89288,1
89289,1
89290,1
89291,0
89292,0
89293,0
89294,0
89295,0
89296,0
89297,0
89298,0
89299,0
89300,0
89301,0
89302,0
89303,0
89304,1
89305,1
89306,1
89307,1
89308,1
89309,1
89310,1
89311,1
89312,1
89313,1
89314,0
89315,0
89316,0
89317,0
89318,0
89319,1
89320,1
89321,1
89322,1
89323,1
89324,1
89325,1
89326,1
89327,1
89328,1
89329,1
89330,1
89331,0
89332,0
89333,0
89334,0
89335,0
89336,0
89337,0
89338,0
89339,0
89340,0
89341,0
89342,0
89343,0
89344,0
89345,1
89346,1
89347,1
89348,0
89349,0
89350,1
89351,1
89352,1
89353,1
89354,1
89355,1
89356,1
89357,0
89358,0
89359,0
89360,0
89361,0
89362,0
89363,1
89364,1
89365,1
89366,0
89367,0
89368,0
89369,0
89370,0
89371,0
89372,0
89373,0
89374,1
89375,1
89376,1
89377,1
89378,1
89379,1
89380,1
89381,1
89382,1
89383,1
89384,1
89385,0
89386,0
89387,1
89388,1
89389,1
89390,1
89391,1
89392,1
89393,1
89394,1
89395,1
89396,1
89397,1
89398,1
89399,1
89400,1
89401,1
89402,1
89403,1
89404,1
89405,1
89406,1
89407,1
89408,1
89409,0
89410,0
89411,0
89412,0
89413,0
89414,0
89415,0
89416,0
89417,0
89418,0
89419,1
89420,1
89421,1
89422,1
89423,1
89424,1
89425,1
89426,1
89427,1
89428,1
89429,1
89430,1
89431,1
89432,1
89433,0
89434,0
89435,0
89436,0
89437,0
89438,0
89439,0
89440,0
89441,0
89442,0
89443,0
89444,0
89445,0
89446,0
89447,0
89448,0
89449,1
89450,1
89451,1
89452,1
89453,1
89454,1
89455,1
89456,1
89457,0
89458,0
89459,0
89460,0
89461,0
89462,0
89463,1
89464,1
89465,1
89466,1
89467,1
89468,1
89469,0
89470,0
89471,0
89472,0
89473,0
89474,1
89475,1
89476,1
89477,1
89478,1
89479,1
89480,1
89481,1
89482,1
89483,1
89484,1
89485,1
89486,1
89487,1
89488,1
89489,1
89490,0
89491,0
89492,0
89493,0
89494,0
89495,0
89496,0
89497,0
89498,0
89499,0
89500,0
89501,1
89502,1
89503,1
89504,1
89505,1
89506,1
89507,1
89508,1
89509,1
89510,1
89511,0
89512,1
89513,1
89514,1
89515,1
89516,1
89517,1
89518,1
89519,1
89520,1
89521,1
89522,1
89523,1
89524,1
89525,1
89526,1
89527,1
89528,1
89529,0
89530,0
89531,0
89532,0
89533,0
89534,0
89535,1
89536,1
89537,1
89538,1
89539,1
89540,1
89541,1
89542,1
89543,1
89544,1
89545,1
89546,1
89547,0
89548,1
89549,1
89550,1
89551,1
89552,1
89553,1
89554,1
89555,1
89556,0
89557,0
89558,0
89559,0
89560,1
89561,1
89562,1
89563,1
89564,1
89565,1
89566,1
89567,1
89568,1
89569,1
89570,1
89571,1
89572,1
89573,1
89574,1
89575,1
89576,1
89577,1
89578,1
89579,1
89580,0
89581,1
89582,1
89583,1
89584,1
89585,1
89586,1
89587,1
89588,1
89589,1
89590,1
89591,1
89592,1
89593,1
89594,0
89595,0
89596,0
89597,0
89598,0
89599,0
89600,0
89601,0
89602,0
89603,1
89604,1
89605,1
89606,1
89607,1
89608,0
89609,0
89610,1
89611,1
89612,1
89613,1
89614,1
89615,1
89616,1
89617,1
89618,0
89619,1
89620,1
89621,1
89622,1
89623,1
89624,1
89625,1
89626,1
89627,1
89628,0
89629,0
89630,0
89631,1
89632,1
89633,1
89634,1
89635,1
89636,1
89637,1
89638,1
89639,1
89640,1
89641,1
89642,1
89643,1
89644,1
89645,1
89646,0
89647,0
89648,0
89649,0
89650,0
89651,0
89652,0
89653,0
89654,0
89655,0
89656,0
89657,0
89658,0
89659,0
89660,0
89661,1
89662,1
89663,1
89664,0
89665,0
89666,0
89667,0
89668,0
89669,0
89670,0
89671,0
89672,0
89673,0
89674,1
89675,1
89676,1
89677,1
89678,1
89679,1
89680,1
89681,1
89682,0
89683,0
89684,0
89685,0
89686,0
89687,0
89688,0
89689,1
89690,1
89691,1
89692,1
89693,1
89694,1
89695,0
89696,0
89697,1
89698,1
89699,1
89700,1
89701,1
89702,1
89703,1
89704,1
89705,0
89706,0
89707,0
89708,0
89709,0
89710,0
89711,0
89712,0
89713,0
89714,0
89715,0
89716,0
89717,0
89718,0
89719,1
89720,1
89721,1
89722,1
89723,1
89724,1
89725,1
89726,1
89727,1
89728,1
89729,1
89730,1
89731,1
89732,1
89733,1
89734,1
89735,1
89736,1
89737,1
89738,0
89739,0
89740,0
89741,0
89742,0
89743,0
89744,0
89745,0
89746,0
89747,0
89748,0
89749,0
89750,0
89751,0
89752,0
89753,0
89754,1
89755,1
89756,1
89757,1
89758,1
89759,1
89760,1
89761,1
89762,1
89763,1
89764,1
89765,1
89766,1
89767,1
89768,1
89769,1
89770,1
89771,0
89772,0
89773,0
89774,0
89775,0
89776,0
89777,0
89778,0
89779,0
89780,0
89781,0
89782,1
89783,1
89784,1
89785,1
89786,1
89787,1
89788,1
89789,1
89790,1
89791,1
89792,1
89793,1
89794,1
89795,1
89796,0
89797,0
89798,0
89799,0
89800,0
89801,0
89802,0
89803,0
89804,0
89805,0
89806,0
89807,0
89808,0
89809,0
89810,1
89811,1
89812,1
89813,1
89814,1
89815,1
89816,1
89817,1
89818,1
89819,1
89820,1
89821,0
89822,0
89823,0
89824,0
89825,1
89826,1
89827,1
89828,1
89829,1
89830,1
89831,1
89832,1
89833,1
89834,1
89835,1
89836,1
89837,1
89838,1
89839,0
89840,0
89841,0
89842,0
89843,0
89844,0
89845,0
89846,0
89847,0
89848,0
89849,0
89850,0
89851,1
89852,1
89853,1
89854,1
89855,1
89856,1
89857,0
89858,0
89859,0
89860,0
89861,0
89862,0
89863,0
89864,0
89865,0
89866,0
89867,0
89868,0
89869,1
89870,1
89871,1
89872,1
89873,1
89874,1
89875,1
89876,1
89877,1
89878,1
89879,1
89880,1
89881,1
89882,1
89883,1
89884,1
89885,1
89886,0
89887,0
89888,0
89889,0
89890,0
89891,0
89892,0
89893,0
89894,0
89895,0
89896,0
89897,0
89898,0
89899,0
89900,0
89901,0
89902,1
89903,1
89904,1
89905,1
89906,1
89907,1
89908,1
89909,1
89910,1
89911,1
89912,1
89913,1
89914,1
89915,0
89916,0
89917,0
89918,0
89919,0
89920,0
89921,0
89922,0
89923,0
89924,0
89925,0
89926,0
89927,0
89928,0
89929,0
89930,0
89931,0
89932,0
89933,0
89934,0
89935,0
89936,0
89937,0
89938,0
89939,0
89940,1
89941,1
89942,1
89943,1
89944,0
89945,0
89946,1
89947,1
89948,1
89949,1
89950,1
89951,1
89952,1
89953,1
89954,1
89955,1
89956,1
89957,1
89958,1
89959,1
89960,1
89961,0
89962,0
89963,0
89964,0
89965,0
89966,0
89967,0
89968,0
89969,0
89970,0
89971,0
89972,0
89973,0
89974,1
89975,1
89976,1
89977,1
89978,0
89979,0
89980,1
89981,1
89982,1
89983,1
89984,1
89985,1
89986,1
89987,1
89988,1
89989,1
89990,1
89991,1
89992,1
89993,1
89994,0
89995,0
89996,0
89997,0
89998,0
89999,0
90000,0
90001,0
90002,1
90003,1
90004,1
90005,1
90006,1
90007,1
90008,1
90009,1
90010,1
90011,1
90012,1
90013,1
90014,1
90015,1
90016,1
90017,1
90018,1
90019,1
90020,1
90021,1
90022,0
90023,0
90024,0
90025,0
90026,0
90027,0
90028,1
90029,1
90030,1
90031,1
90032,1
90033,1
90034,1
90035,1
90036,1
90037,1
90038,0
90039,0
90040,0
90041,0
90042,0
90043,0
90044,0
90045,0
90046,0
90047,0
90048,0
90049,0
90050,0
90051,0
90052,1
90053,1
90054,0
90055,0
90056,0
90057,0
90058,0
90059,1
90060,1
90061,1
90062,1
90063,1
90064,1
90065,1
90066,1
90067,1
90068,1
90069,0
90070,0
90071,0
90072,0
90073,0
90074,0
90075,0
90076,1
90077,1
90078,1
90079,1
90080,1
90081,1
90082,1
90083,1
90084,0
90085,0
90086,0
90087,0
90088,0
90089,0
90090,0
90091,0
90092,0
90093,0
90094,1
90095,1
90096,1
90097,1
90098,1
90099,0
90100,0
90101,0
90102,0
90103,0
90104,0
90105,0
90106,0
90107,1
90108,1
90109,1
90110,1
90111,1
90112,1
90113,1
90114,1
90115,1
90116,1
90117,1
90118,1
90119,1
90120,1
90121,1
90122,1
90123,1
90124,1
90125,0
90126,0
90127,0
90128,0
90129,0
90130,0
90131,0
90132,0
90133,0
90134,1
90135,1
90136,1
90137,1
90138,1
90139,1
90140,1
90141,1
90142,1
90143,1
90144,1
90145,1
90146,1
90147,1
90148,1
90149,1
90150,1
90151,0
90152,0
90153,1
90154,1
90155,1
90156,1
90157,1
90158,1
90159,1
90160,1
90161,1
90162,1
90163,1
90164,1
90165,1
90166,1
90167,0
90168,0
90169,0
90170,0
90171,0
90172,0
90173,0
90174,0
90175,0
90176,0
90177,0
90178,0
90179,0
90180,0
90181,0
90182,0
90183,1
90184,1
90185,1
90186,1
90187,1
90188,1
90189,1
90190,1
90191,1
90192,1
90193,1
90194,1
90195,1
90196,1
90197,1
90198,0
90199,0
90200,0
90201,0
90202,0
90203,0
90204,0
90205,0
90206,0
90207,0
90208,0
90209,0
90210,0
90211,0
90212,0
90213,0
90214,0
90215,0
90216,1
90217,1
90218,1
90219,1
90220,1
90221,1
90222,1
90223,1
90224,1
90225,1
90226,1
90227,1
90228,1
90229,0
90230,0
90231,0
90232,0
90233,1
90234,1
90235,1
90236,1
90237,1
90238,1
90239,1
90240,1
90241,1
90242,1
90243,1
90244,1
90245,0
90246,0
90247,0
90248,0
90249,0
90250,0
90251,0
90252,0
90253,0
90254,1
90255,1
90256,1
90257,1
90258,1
90259,1
90260,1
90261,0
90262,0
90263,0
90264,1
90265,1
90266,1
90267,1
90268,0
90269,0
90270,0
90271,0
90272,0
90273,0
90274,0
90275,0
90276,0
90277,0
90278,0
90279,0
90280,0
90281,0
90282,0
90283,0
90284,0
90285,1
90286,1
90287,1
90288,1
90289,1
90290,1
90291,1
90292,1
90293,1
90294,1
90295,1
90296,1
90297,1
90298,1
90299,1
90300,0
90301,0
90302,0
90303,0
90304,0
90305,0
90306,0
90307,0
90308,0
90309,0
90310,0
90311,0
90312,0
90313,0
90314,0
90315,0
90316,0
90317,0
90318,0
90319,0
90320,0
90321,0
90322,1
90323,1
90324,1
90325,1
90326,1
90327,1
90328,1
90329,1
90330,1
90331,1
90332,0
90333,0
90334,0
90335,0
90336,1
90337,1
90338,1
90339,1
90340,1
90341,1
90342,1
90343,1
90344,1
90345,1
90346,1
90347,1
90348,1
90349,1
90350,1
90351,0
90352,0
90353,0
90354,0
90355,0
90356,0
90357,0
90358,0
90359,0
90360,1
90361,1
90362,1
90363,1
90364,1
90365,1
90366,1
90367,1
90368,1
90369,1
90370,0
90371,0
90372,0
90373,0
90374,0
90375,0
90376,0
90377,0
90378,0
90379,0
90380,1
90381,1
90382,1
90383,1
90384,1
90385,1
90386,1
90387,1
90388,1
90389,0
90390,0
90391,0
90392,0
90393,0
90394,0
90395,0
90396,0
90397,0
90398,0
90399,0
90400,0
90401,0
90402,0
90403,1
90404,1
90405,1
90406,1
90407,1
90408,1
90409,1
90410,1
90411,1
90412,1
90413,1
90414,1
90415,1
90416,1
90417,1
90418,1
90419,1
90420,1
90421,1
90422,1
90423,1
90424,1
90425,1
90426,1
90427,1
90428,1
90429,1
90430,1
90431,1
90432,1
90433,1
90434,1
90435,1
90436,1
90437,1
90438,1
90439,1
90440,1
90441,1
90442,1
90443,1
90444,1
90445,1
90446,1
90447,1
90448,1
90449,1
90450,1
90451,1
90452,1
90453,0
90454,0
90455,0
90456,0
90457,0
90458,0
90459,0
90460,0
90461,0
90462,0
90463,0
90464,1
90465,1
90466,1
90467,1
90468,1
90469,1
90470,1
90471,1
90472,1
90473,1
90474,1
90475,1
90476,1
90477,1
90478,1
90479,1
90480,1
90481,1
90482,1
90483,1
90484,1
90485,1
90486,1
90487,1
90488,1
90489,1
90490,1
90491,1
90492,1
90493,1
90494,1
90495,1
90496,1
90497,1
90498,0
90499,0
90500,0
90501,0
90502,0
90503,0
90504,0
90505,0
90506,0
90507,0
90508,0
90509,0
90510,0
90511,0
90512,0
90513,0
90514,0
90515,0
90516,0
90517,0
90518,0
90519,0
90520,0
90521,0
90522,0
90523,0
90524,0
90525,0
90526,0
90527,1
90528,1
90529,1
90530,1
90531,1
90532,1
90533,1
90534,1
90535,1
90536,1
90537,1
90538,1
90539,1
90540,1
90541,1
90542,1
90543,0
90544,0
90545,0
90546,0
90547,0
90548,0
90549,0
90550,0
90551,0
90552,0
90553,0
90554,0
90555,0
90556,0
90557,0
90558,0
90559,0
90560,0
90561,0
90562,0
90563,0
90564,0
90565,0
90566,0
90567,0
90568,0
90569,0
90570,0
90571,0
90572,0
90573,0
90574,0
90575,0
90576,0
90577,0
90578,0
90579,0
90580,0
90581,0
90582,0
90583,0
90584,0
90585,0
90586,1
90587,1
90588,0
90589,0
90590,1
90591,1
90592,1
90593,1
90594,1
90595,1
90596,1
90597,1
90598,1
90599,1
90600,1
90601,1
90602,1
90603,1
90604,1
90605,1
90606,1
90607,1
90608,1
90609,1
90610,1
90611,1
90612,1
90613,1
90614,1
90615,1
90616,1
90617,1
90618,1
90619,1
90620,1
90621,1
90622,0
90623,0
90624,0
90625,0
90626,0
90627,0
90628,0
90629,1
90630,1
90631,1
90632,1
90633,1
90634,1
90635,1
90636,1
90637,1
90638,1
90639,1
90640,1
90641,1
90642,1
90643,1
90644,1
90645,1
90646,1
90647,1
90648,1
90649,1
90650,1
90651,1
90652,1
90653,1
90654,1
90655,1
90656,0
90657,0
90658,0
90659,0
90660,0
90661,0
90662,0
90663,0
90664,0
90665,0
90666,0
90667,0
90668,0
90669,0
90670,0
90671,0
90672,0
90673,1
90674,1
90675,1
90676,1
90677,1
90678,1
90679,1
90680,1
90681,1
90682,1
90683,1
90684,1
90685,1
90686,1
90687,1
90688,1
90689,1
90690,0
90691,0
90692,0
90693,0
90694,0
90695,0
90696,0
90697,0
90698,0
90699,0
90700,0
90701,0
90702,0
90703,0
90704,0
90705,0
90706,0
90707,0
90708,0
90709,0
90710,0
90711,0
90712,0
90713,0
90714,0
90715,0
90716,0
90717,1
90718,1
90719,1
90720,1
90721,1
90722,1
90723,1
90724,0
90725,1
90726,1
90727,1
90728,1
90729,1
90730,0
90731,0
90732,1
90733,1
90734,1
90735,1
90736,0
90737,0
90738,0
90739,1
90740,1
90741,1
90742,1
90743,1
90744,1
90745,1
90746,0
90747,0
90748,1
90749,1
90750,1
90751,1
90752,1
90753,1
90754,1
90755,1
90756,1
90757,1
90758,1
90759,1
90760,1
90761,1
90762,1
90763,1
90764,1
90765,1
90766,1
90767,1
90768,1
90769,1
90770,1
90771,0
90772,0
90773,0
90774,0
90775,0
90776,0
90777,1
90778,1
90779,1
90780,1
90781,1
90782,1
90783,1
90784,1
90785,1
90786,1
90787,1
90788,1
90789,1
90790,1
90791,1
90792,1
90793,1
90794,1
90795,1
90796,0
90797,0
90798,0
90799,0
90800,0
90801,0
90802,0
90803,0
90804,0
90805,0
90806,1
90807,1
90808,1
90809,1
90810,1
90811,1
90812,1
90813,1
90814,1
90815,1
90816,1
90817,1
90818,1
90819,1
90820,1
90821,0
90822,0
90823,0
90824,0
90825,0
90826,1
90827,1
90828,1
90829,1
90830,1
90831,1
90832,1
90833,1
90834,1
90835,1
90836,1
90837,1
90838,1
90839,1
90840,1
90841,1
90842,1
90843,1
90844,1
90845,1
90846,1
90847,1
90848,1
90849,1
90850,1
90851,1
90852,1
90853,0
90854,0
90855,0
90856,0
90857,0
90858,0
90859,0
90860,0
90861,0
90862,0
90863,0
90864,0
90865,0
90866,0
90867,0
90868,0
90869,1
90870,1
90871,1
90872,1
90873,1
90874,1
90875,1
90876,1
90877,1
90878,1
90879,1
90880,1
90881,1
90882,1
90883,1
90884,1
90885,0
90886,0
90887,0
90888,0
90889,0
90890,0
90891,0
90892,0
90893,0
90894,0
90895,0
90896,0
90897,0
90898,0
90899,0
90900,0
90901,0
90902,0
90903,0
90904,1
90905,1
90906,1
90907,1
90908,1
90909,1
90910,1
90911,1
90912,1
90913,1
90914,1
90915,1
90916,1
90917,0
90918,0
90919,0
90920,0
90921,0
90922,0
90923,0
90924,0
90925,0
90926,0
90927,0
90928,0
90929,0
90930,0
90931,0
90932,0
90933,0
90934,0
90935,0
90936,0
90937,0
90938,0
90939,1
90940,1
90941,1
90942,1
90943,1
90944,1
90945,1
90946,1
90947,1
90948,1
90949,0
90950,1
90951,1
90952,1
90953,1
90954,1
90955,1
90956,1
90957,1
90958,1
90959,1
90960,1
90961,1
90962,1
90963,1
90964,1
90965,1
90966,0
90967,1
90968,1
90969,1
90970,1
90971,1
90972,1
90973,1
90974,1
90975,1
90976,1
90977,1
90978,1
90979,1
90980,1
90981,1
90982,1
90983,1
90984,1
90985,1
90986,1
90987,1
90988,1
90989,1
90990,1
90991,1
90992,1
90993,1
90994,1
90995,1
90996,0
90997,0
90998,0
90999,1
91000,1
91001,1
91002,1
91003,1
91004,1
91005,1
91006,1
91007,1
91008,1
91009,1
91010,1
91011,1
91012,1
91013,1
91014,1
91015,1
91016,1
91017,1
91018,1
91019,1
91020,1
91021,1
91022,1
91023,1
91024,1
91025,0
91026,0
91027,0
91028,0
91029,0
91030,0
91031,0
91032,0
91033,0
91034,0
91035,0
91036,0
91037,0
91038,0
91039,1
91040,1
91041,1
91042,1
91043,1
91044,1
91045,1
91046,1
91047,1
91048,1
91049,1
91050,1
91051,1
91052,1
91053,1
91054,0
91055,0
91056,0
91057,1
91058,1
91059,1
91060,1
91061,1
91062,1
91063,1
91064,1
91065,1
91066,1
91067,1
91068,1
91069,1
91070,1
91071,1
91072,1
91073,1
91074,1
91075,1
91076,1
91077,1
91078,1
91079,1
91080,1
91081,1
91082,1
91083,1
91084,1
91085,1
91086,1
91087,1
91088,1
91089,1
91090,1
91091,0
91092,0
91093,0
91094,0
91095,0
91096,0
91097,0
91098,0
91099,0
91100,0
91101,0
91102,0
91103,0
91104,0
91105,0
91106,0
91107,0
91108,0
91109,0
91110,0
91111,1
91112,1
91113,1
91114,1
91115,1
91116,1
91117,1
91118,1
91119,1
91120,1
91121,1
91122,1
91123,1
91124,1
91125,1
91126,1
91127,1
91128,0
91129,0
91130,0
91131,0
91132,0
91133,0
91134,0
91135,0
91136,0
91137,0
91138,1
91139,1
91140,1
91141,1
91142,1
91143,0
91144,0
91145,0
91146,0
91147,1
91148,1
91149,1
91150,1
91151,1
91152,1
91153,1
91154,1
91155,1
91156,1
91157,1
91158,1
91159,1
91160,1
91161,1
91162,1
91163,1
91164,1
91165,1
91166,1
91167,1
91168,1
91169,1
91170,1
91171,1
91172,1
91173,1
91174,1
91175,0
91176,0
91177,0
91178,0
91179,0
91180,0
91181,0
91182,0
91183,0
91184,0
91185,0
91186,0
91187,0
91188,0
91189,1
91190,1
91191,1
91192,1
91193,1
91194,1
91195,1
91196,1
91197,1
91198,1
91199,1
91200,1
91201,1
91202,1
91203,1
91204,1
91205,1
91206,1
91207,0
91208,0
91209,0
91210,0
91211,0
91212,0
91213,0
91214,0
91215,0
91216,0
91217,1
91218,1
91219,1
91220,1
91221,1
91222,1
91223,1
91224,1
91225,1
91226,1
91227,1
91228,1
91229,1
91230,0
91231,1
91232,1
91233,1
91234,1
91235,1
91236,1
91237,1
91238,1
91239,1
91240,1
91241,1
91242,1
91243,1
91244,1
91245,1
91246,1
91247,1
91248,1
91249,1
91250,1
91251,1
91252,1
91253,1
91254,0
91255,0
91256,0
91257,0
91258,0
91259,0
91260,0
91261,0
91262,0
91263,1
91264,1
91265,1
91266,1
91267,1
91268,1
91269,1
91270,1
91271,1
91272,1
91273,1
91274,1
91275,1
91276,1
91277,1
91278,0
91279,1
91280,1
91281,1
91282,1
91283,0
91284,0
91285,0
91286,0
91287,0
91288,0
91289,0
91290,0
91291,0
91292,0
91293,0
91294,0
91295,0
91296,0
91297,1
91298,1
91299,1
91300,1
91301,1
91302,1
91303,1
91304,1
91305,1
91306,1
91307,1
91308,1
91309,1
91310,1
91311,1
91312,1
91313,0
91314,0
91315,0
91316,0
91317,1
91318,1
91319,1
91320,1
91321,1
91322,1
91323,1
91324,1
91325,1
91326,1
91327,1
91328,1
91329,1
91330,1
91331,1
91332,1
91333,1
91334,1
91335,1
91336,1
91337,1
91338,1
91339,1
91340,1
91341,1
91342,1
91343,1
91344,1
91345,1
91346,1
91347,1
91348,1
91349,1
91350,0
91351,0
